x0,x1,x2,x3,x4,x5,y
0.2,0.8,4.0,700.0,5.0,1.1805,0.0022704
0.2,0.8,4.0,700.0,5.0,1.2107,0.0024975
0.2,0.8,4.0,700.0,5.0,1.2393,0.0027245
0.2,0.8,4.0,700.0,5.0,1.2632,0.0029516
0.2,0.8,4.0,700.0,5.0,1.2874,0.0031786
0.2,0.8,4.0,700.0,5.0,1.3109,0.0034056
0.2,0.8,4.0,700.0,5.0,1.3322,0.0036327
0.2,0.8,4.0,700.0,5.0,1.3524,0.0038597
0.2,0.8,4.0,700.0,5.0,1.3725,0.0040868
0.2,0.8,4.0,700.0,5.0,1.3916,0.0043138
0.2,0.8,4.0,700.0,5.0,0.45288,0.00045409
0.2,0.8,4.0,700.0,5.0,1.4093,0.0045409
0.2,0.8,4.0,700.0,5.0,0.67289,0.00068113
0.2,0.8,4.0,700.0,5.0,0.87568,0.00090817
0.2,0.8,4.0,700.0,5.0,0.97987,0.0011352
0.2,0.8,4.0,700.0,5.0,1.0342,0.0013623
0.2,0.8,4.0,700.0,5.0,1.0755,0.0015893
0.2,0.8,4.0,700.0,5.0,1.1163,0.0018163
0.2,0.8,4.0,700.0,5.0,1.15,0.0020434
0.2,0.8,6.0,100.0,5.0,0.085261,0.00059501
0.2,0.8,6.0,100.0,5.0,0.82572,0.0059501
0.2,0.8,6.0,100.0,5.0,0.89557,0.0065451
0.2,0.8,6.0,100.0,5.0,0.95094,0.0071401
0.2,0.8,6.0,100.0,5.0,0.98294,0.0077351
0.2,0.8,6.0,100.0,5.0,0.99656,0.0083302
0.2,0.8,6.0,100.0,5.0,1.0083,0.0089252
0.2,0.8,6.0,100.0,5.0,1.0185,0.0095202
0.2,0.8,6.0,100.0,5.0,1.0285,0.010115
0.2,0.8,6.0,100.0,5.0,1.0383,0.01071
0.2,0.8,6.0,100.0,5.0,1.0476,0.011305
0.2,0.8,6.0,100.0,5.0,0.17051,0.00119
0.2,0.8,6.0,100.0,5.0,1.0567,0.0119
0.2,0.8,6.0,100.0,5.0,0.2555,0.001785
0.2,0.8,6.0,100.0,5.0,0.34008,0.00238
0.2,0.8,6.0,100.0,5.0,0.42411,0.0029751
0.2,0.8,6.0,100.0,5.0,0.50737,0.0035701
0.2,0.8,6.0,100.0,5.0,0.58956,0.0041651
0.2,0.8,6.0,100.0,5.0,0.67036,0.0047601
0.2,0.8,6.0,100.0,5.0,0.74935,0.0053551
0.2,0.8,6.0,1000.0,5.0,0.26372,0.00018431
0.2,0.8,6.0,1000.0,5.0,1.1358,0.0018431
0.2,0.8,6.0,1000.0,5.0,1.1542,0.0020274
0.2,0.8,6.0,1000.0,5.0,1.1722,0.0022117
0.2,0.8,6.0,1000.0,5.0,1.1896,0.002396
0.2,0.8,6.0,1000.0,5.0,1.2042,0.0025803
0.2,0.8,6.0,1000.0,5.0,1.2179,0.0027646
0.2,0.8,6.0,1000.0,5.0,1.2314,0.002949
0.2,0.8,6.0,1000.0,5.0,1.2447,0.0031333
0.2,0.8,6.0,1000.0,5.0,1.2573,0.0033176
0.2,0.8,6.0,1000.0,5.0,1.2681,0.0035019
0.2,0.8,6.0,1000.0,5.0,0.52307,0.00036862
0.2,0.8,6.0,1000.0,5.0,1.2791,0.0036862
0.2,0.8,6.0,1000.0,5.0,0.7706,0.00055293
0.2,0.8,6.0,1000.0,5.0,0.92946,0.00073724
0.2,0.8,6.0,1000.0,5.0,1.0082,0.00092155
0.2,0.8,6.0,1000.0,5.0,1.0358,0.0011059
0.2,0.8,6.0,1000.0,5.0,1.0643,0.0012902
0.2,0.8,6.0,1000.0,5.0,1.0926,0.0014745
0.2,0.8,6.0,1000.0,5.0,1.1169,0.0016588
0.2,0.8,6.0,200.0,5.0,0.12642,0.00044114
0.2,0.8,6.0,200.0,5.0,1.0061,0.0044114
0.2,0.8,6.0,200.0,5.0,1.0216,0.0048525
0.2,0.8,6.0,200.0,5.0,1.0361,0.0052937
0.2,0.8,6.0,200.0,5.0,1.0502,0.0057348
0.2,0.8,6.0,200.0,5.0,1.0632,0.0061759
0.2,0.8,6.0,200.0,5.0,1.0758,0.0066171
0.2,0.8,6.0,200.0,5.0,1.0875,0.0070582
0.2,0.8,6.0,200.0,5.0,1.0989,0.0074993
0.2,0.8,6.0,200.0,5.0,1.1095,0.0079405
0.2,0.8,6.0,200.0,5.0,1.1199,0.0083816
0.2,0.8,6.0,200.0,5.0,0.25256,0.00088228
0.2,0.8,6.0,200.0,5.0,1.1296,0.0088228
0.2,0.8,6.0,200.0,5.0,0.3778,0.0013234
0.2,0.8,6.0,200.0,5.0,0.50162,0.0017646
0.2,0.8,6.0,200.0,5.0,0.62328,0.0022057
0.2,0.8,6.0,200.0,5.0,0.74128,0.0026468
0.2,0.8,6.0,200.0,5.0,0.85298,0.003088
0.2,0.8,6.0,200.0,5.0,0.94288,0.0035291
0.2,0.8,6.0,200.0,5.0,0.9854,0.0039702
0.2,0.8,6.0,300.0,5.0,0.15405,0.00035837
0.2,0.8,6.0,300.0,5.0,1.039,0.0035837
0.2,0.8,6.0,300.0,5.0,1.0551,0.003942
0.2,0.8,6.0,300.0,5.0,1.0711,0.0043004
0.2,0.8,6.0,300.0,5.0,1.0855,0.0046588
0.2,0.8,6.0,300.0,5.0,1.0995,0.0050171
0.2,0.8,6.0,300.0,5.0,1.1125,0.0053755
0.2,0.8,6.0,300.0,5.0,1.1247,0.0057338
0.2,0.8,6.0,300.0,5.0,1.1365,0.0060922
0.2,0.8,6.0,300.0,5.0,1.1475,0.0064506
0.2,0.8,6.0,300.0,5.0,1.1582,0.0068089
0.2,0.8,6.0,300.0,5.0,0.30743,0.00071673
0.2,0.8,6.0,300.0,5.0,1.1682,0.0071673
0.2,0.8,6.0,300.0,5.0,0.45913,0.0010751
0.2,0.8,6.0,300.0,5.0,0.60803,0.0014335
0.2,0.8,6.0,300.0,5.0,0.75204,0.0017918
0.2,0.8,6.0,300.0,5.0,0.88344,0.0021502
0.2,0.8,6.0,300.0,5.0,0.95901,0.0025086
0.2,0.8,6.0,300.0,5.0,1.0022,0.0028669
0.2,0.8,6.0,300.0,5.0,1.0204,0.0032253
0.2,0.8,6.0,500.0,5.0,0.1944,0.00027145
0.2,0.8,6.0,500.0,5.0,1.0793,0.0027145
0.2,0.8,6.0,500.0,5.0,1.0971,0.0029859
0.2,0.8,6.0,500.0,5.0,1.1144,0.0032574
0.2,0.8,6.0,500.0,5.0,1.1291,0.0035288
0.2,0.8,6.0,500.0,5.0,1.1436,0.0038002
0.2,0.8,6.0,500.0,5.0,1.1575,0.0040717
0.2,0.8,6.0,500.0,5.0,1.1699,0.0043431
0.2,0.8,6.0,500.0,5.0,1.182,0.0046146
0.2,0.8,6.0,500.0,5.0,1.1939,0.004886
0.2,0.8,6.0,500.0,5.0,1.2046,0.0051575
0.2,0.8,6.0,500.0,5.0,0.38727,0.00054289
0.2,0.8,6.0,500.0,5.0,1.2151,0.0054289
0.2,0.8,6.0,500.0,5.0,0.57652,0.00081434
0.2,0.8,6.0,500.0,5.0,0.75903,0.0010858
0.2,0.8,6.0,500.0,5.0,0.91444,0.0013572
0.2,0.8,6.0,500.0,5.0,0.98741,0.0016287
0.2,0.8,6.0,500.0,5.0,1.0157,0.0019001
0.2,0.8,6.0,500.0,5.0,1.0388,0.0021716
0.2,0.8,6.0,500.0,5.0,1.0607,0.002443
0.2,0.8,6.0,700.0,5.0,0.22619,0.00022568
0.2,0.8,6.0,700.0,5.0,1.107,0.0022568
0.2,0.8,6.0,700.0,5.0,1.1254,0.0024825
0.2,0.8,6.0,700.0,5.0,1.1433,0.0027082
0.2,0.8,6.0,700.0,5.0,1.1589,0.0029338
0.2,0.8,6.0,700.0,5.0,1.1731,0.0031595
0.2,0.8,6.0,700.0,5.0,1.1872,0.0033852
0.2,0.8,6.0,700.0,5.0,1.2009,0.0036109
0.2,0.8,6.0,700.0,5.0,1.2127,0.0038365
0.2,0.8,6.0,700.0,5.0,1.2245,0.0040622
0.2,0.8,6.0,700.0,5.0,1.236,0.0042879
0.2,0.8,6.0,700.0,5.0,0.44979,0.00045136
0.2,0.8,6.0,700.0,5.0,1.247,0.0045136
0.2,0.8,6.0,700.0,5.0,0.66715,0.00067704
0.2,0.8,6.0,700.0,5.0,0.87001,0.00090272
0.2,0.8,6.0,700.0,5.0,0.97234,0.0011284
0.2,0.8,6.0,700.0,5.0,1.0143,0.0013541
0.2,0.8,6.0,700.0,5.0,1.0396,0.0015798
0.2,0.8,6.0,700.0,5.0,1.0654,0.0018054
0.2,0.8,6.0,700.0,5.0,1.0884,0.0020311
0.2,1.0,10.0,100.0,5.0,0.079811,0.00049369
0.2,1.0,10.0,100.0,5.0,0.77219,0.0049369
0.2,1.0,10.0,100.0,5.0,0.84078,0.0054306
0.2,1.0,10.0,100.0,5.0,0.90299,0.0059243
0.2,1.0,10.0,100.0,5.0,0.95354,0.006418
0.2,1.0,10.0,100.0,5.0,0.98351,0.0069117
0.2,1.0,10.0,100.0,5.0,0.99605,0.0074054
0.2,1.0,10.0,100.0,5.0,1.0007,0.0078991
0.2,1.0,10.0,100.0,5.0,1.0058,0.0083928
0.2,1.0,10.0,100.0,5.0,1.0111,0.0088865
0.2,1.0,10.0,100.0,5.0,1.0164,0.0093802
0.2,1.0,10.0,100.0,5.0,0.15962,0.00098739
0.2,1.0,10.0,100.0,5.0,1.0215,0.0098739
0.2,1.0,10.0,100.0,5.0,0.23922,0.0014811
0.2,1.0,10.0,100.0,5.0,0.31839,0.0019748
0.2,1.0,10.0,100.0,5.0,0.39701,0.0024685
0.2,1.0,10.0,100.0,5.0,0.47485,0.0029622
0.2,1.0,10.0,100.0,5.0,0.55166,0.0034559
0.2,1.0,10.0,100.0,5.0,0.6271,0.0039496
0.2,1.0,10.0,100.0,5.0,0.70078,0.0044433
0.2,1.0,10.0,1000.0,5.0,0.12878,7.9653e-05
0.2,1.0,10.0,1000.0,5.0,0.98594,0.00079653
0.2,1.0,10.0,1000.0,5.0,1.006,0.00087618
0.2,1.0,10.0,1000.0,5.0,1.0134,0.00095583
0.2,1.0,10.0,1000.0,5.0,1.0211,0.0010355
0.2,1.0,10.0,1000.0,5.0,1.0287,0.0011151
0.2,1.0,10.0,1000.0,5.0,1.0364,0.0011948
0.2,1.0,10.0,1000.0,5.0,1.0441,0.0012744
0.2,1.0,10.0,1000.0,5.0,1.0516,0.0013541
0.2,1.0,10.0,1000.0,5.0,1.059,0.0014338
0.2,1.0,10.0,1000.0,5.0,1.0654,0.0015134
0.2,1.0,10.0,1000.0,5.0,0.25723,0.00015931
0.2,1.0,10.0,1000.0,5.0,1.0713,0.0015931
0.2,1.0,10.0,1000.0,5.0,0.38444,0.00023896
0.2,1.0,10.0,1000.0,5.0,0.50963,0.00031861
0.2,1.0,10.0,1000.0,5.0,0.63163,0.00039826
0.2,1.0,10.0,1000.0,5.0,0.74877,0.00047792
0.2,1.0,10.0,1000.0,5.0,0.85526,0.00055757
0.2,1.0,10.0,1000.0,5.0,0.93943,0.00063722
0.2,1.0,10.0,1000.0,5.0,0.96268,0.00071688
0.2,1.0,10.0,200.0,5.0,0.10118,0.00031294
0.2,1.0,10.0,200.0,5.0,0.9387,0.0031294
0.2,1.0,10.0,200.0,5.0,0.98462,0.0034423
0.2,1.0,10.0,200.0,5.0,0.99388,0.0037553
0.2,1.0,10.0,200.0,5.0,1.0027,0.0040682
0.2,1.0,10.0,200.0,5.0,1.0096,0.0043812
0.2,1.0,10.0,200.0,5.0,1.0165,0.0046941
0.2,1.0,10.0,200.0,5.0,1.0227,0.005007
0.2,1.0,10.0,200.0,5.0,1.0291,0.00532
0.2,1.0,10.0,200.0,5.0,1.0348,0.0056329
0.2,1.0,10.0,200.0,5.0,1.0405,0.0059459
0.2,1.0,10.0,200.0,5.0,0.2023,0.00062588
0.2,1.0,10.0,200.0,5.0,1.046,0.0062588
0.2,1.0,10.0,200.0,5.0,0.30285,0.00093882
0.2,1.0,10.0,200.0,5.0,0.40257,0.0012518
0.2,1.0,10.0,200.0,5.0,0.50101,0.0015647
0.2,1.0,10.0,200.0,5.0,0.59763,0.0018776
0.2,1.0,10.0,200.0,5.0,0.69167,0.0021906
0.2,1.0,10.0,200.0,5.0,0.78232,0.0025035
0.2,1.0,10.0,200.0,5.0,0.86788,0.0028165
0.2,1.0,10.0,300.0,5.0,0.15805,0.00032588
0.2,1.0,10.0,300.0,5.0,1.0204,0.0032588
0.2,1.0,10.0,300.0,5.0,1.0298,0.0035847
0.2,1.0,10.0,300.0,5.0,1.0389,0.0039106
0.2,1.0,10.0,300.0,5.0,1.0474,0.0042365
0.2,1.0,10.0,300.0,5.0,1.0552,0.0045624
0.2,1.0,10.0,300.0,5.0,1.0627,0.0048883
0.2,1.0,10.0,300.0,5.0,1.0696,0.0052141
0.2,1.0,10.0,300.0,5.0,1.0763,0.00554
0.2,1.0,10.0,300.0,5.0,1.0825,0.0058659
0.2,1.0,10.0,300.0,5.0,1.0885,0.0061918
0.2,1.0,10.0,300.0,5.0,0.31526,0.00065177
0.2,1.0,10.0,300.0,5.0,1.0943,0.0065177
0.2,1.0,10.0,300.0,5.0,0.4702,0.00097765
0.2,1.0,10.0,300.0,5.0,0.62104,0.0013035
0.2,1.0,10.0,300.0,5.0,0.76515,0.0016294
0.2,1.0,10.0,300.0,5.0,0.89579,0.0019553
0.2,1.0,10.0,300.0,5.0,0.98042,0.0022812
0.2,1.0,10.0,300.0,5.0,0.9986,0.0026071
0.2,1.0,10.0,300.0,5.0,1.0096,0.002933
0.2,1.0,10.0,500.0,5.0,0.15731,0.00019466
0.2,1.0,10.0,500.0,5.0,1.0185,0.0019466
0.2,1.0,10.0,500.0,5.0,1.0289,0.0021413
0.2,1.0,10.0,500.0,5.0,1.0384,0.0023359
0.2,1.0,10.0,500.0,5.0,1.0463,0.0025306
0.2,1.0,10.0,500.0,5.0,1.0542,0.0027253
0.2,1.0,10.0,500.0,5.0,1.062,0.0029199
0.2,1.0,10.0,500.0,5.0,1.0693,0.0031146
0.2,1.0,10.0,500.0,5.0,1.0755,0.0033093
0.2,1.0,10.0,500.0,5.0,1.0818,0.0035039
0.2,1.0,10.0,500.0,5.0,1.088,0.0036986
0.2,1.0,10.0,500.0,5.0,0.31389,0.00038932
0.2,1.0,10.0,500.0,5.0,1.0939,0.0038932
0.2,1.0,10.0,500.0,5.0,0.46805,0.00058399
0.2,1.0,10.0,500.0,5.0,0.61861,0.00077865
0.2,1.0,10.0,500.0,5.0,0.76174,0.00097331
0.2,1.0,10.0,500.0,5.0,0.89049,0.001168
0.2,1.0,10.0,500.0,5.0,0.95127,0.0013626
0.2,1.0,10.0,500.0,5.0,0.98851,0.0015573
0.2,1.0,10.0,500.0,5.0,1.0082,0.001752
0.2,1.0,10.0,700.0,5.0,0.15128,0.00013369
0.2,1.0,10.0,700.0,5.0,1.0132,0.0013369
0.2,1.0,10.0,700.0,5.0,1.0228,0.0014706
0.2,1.0,10.0,700.0,5.0,1.0325,0.0016043
0.2,1.0,10.0,700.0,5.0,1.0419,0.001738
0.2,1.0,10.0,700.0,5.0,1.0507,0.0018717
0.2,1.0,10.0,700.0,5.0,1.0572,0.0020054
0.2,1.0,10.0,700.0,5.0,1.0639,0.0021391
0.2,1.0,10.0,700.0,5.0,1.0705,0.0022728
0.2,1.0,10.0,700.0,5.0,1.0771,0.0024065
0.2,1.0,10.0,700.0,5.0,1.0835,0.0025401
0.2,1.0,10.0,700.0,5.0,0.30185,0.00026738
0.2,1.0,10.0,700.0,5.0,1.0896,0.0026738
0.2,1.0,10.0,700.0,5.0,0.45052,0.00040108
0.2,1.0,10.0,700.0,5.0,0.59566,0.00053477
0.2,1.0,10.0,700.0,5.0,0.73493,0.00066846
0.2,1.0,10.0,700.0,5.0,0.86482,0.00080215
0.2,1.0,10.0,700.0,5.0,0.96444,0.00093584
0.2,1.0,10.0,700.0,5.0,0.98477,0.0010695
0.2,1.0,10.0,700.0,5.0,1.0038,0.0012032
0.2,1.0,20.0,100.0,5.0,0.06241,0.00038605
0.2,1.0,20.0,100.0,5.0,0.61263,0.0038605
0.2,1.0,20.0,100.0,5.0,0.6703,0.0042466
0.2,1.0,20.0,100.0,5.0,0.72673,0.0046326
0.2,1.0,20.0,100.0,5.0,0.78162,0.0050187
0.2,1.0,20.0,100.0,5.0,0.83472,0.0054047
0.2,1.0,20.0,100.0,5.0,0.88405,0.0057908
0.2,1.0,20.0,100.0,5.0,0.92706,0.0061769
0.2,1.0,20.0,100.0,5.0,0.96079,0.0065629
0.2,1.0,20.0,100.0,5.0,0.97493,0.006949
0.2,1.0,20.0,100.0,5.0,0.98594,0.007335
0.2,1.0,20.0,100.0,5.0,0.12482,0.00077211
0.2,1.0,20.0,100.0,5.0,0.99695,0.0077211
0.2,1.0,20.0,100.0,5.0,0.1872,0.0011582
0.2,1.0,20.0,100.0,5.0,0.24933,0.0015442
0.2,1.0,20.0,100.0,5.0,0.3112,0.0019303
0.2,1.0,20.0,100.0,5.0,0.37268,0.0023163
0.2,1.0,20.0,100.0,5.0,0.43371,0.0027024
0.2,1.0,20.0,100.0,5.0,0.49414,0.0030884
0.2,1.0,20.0,100.0,5.0,0.55382,0.0034745
0.2,1.0,20.0,1000.0,5.0,0.12994,8.0381e-05
0.2,1.0,20.0,1000.0,5.0,0.99721,0.00080381
0.2,1.0,20.0,1000.0,5.0,0.99986,0.00088419
0.2,1.0,20.0,1000.0,5.0,1.0029,0.00096457
0.2,1.0,20.0,1000.0,5.0,1.0066,0.0010449
0.2,1.0,20.0,1000.0,5.0,1.0103,0.0011253
0.2,1.0,20.0,1000.0,5.0,1.0139,0.0012057
0.2,1.0,20.0,1000.0,5.0,1.0176,0.0012861
0.2,1.0,20.0,1000.0,5.0,1.0212,0.0013665
0.2,1.0,20.0,1000.0,5.0,1.0248,0.0014469
0.2,1.0,20.0,1000.0,5.0,1.0282,0.0015272
0.2,1.0,20.0,1000.0,5.0,0.2595,0.00016076
0.2,1.0,20.0,1000.0,5.0,1.0315,0.0016076
0.2,1.0,20.0,1000.0,5.0,0.38776,0.00024114
0.2,1.0,20.0,1000.0,5.0,0.51381,0.00032152
0.2,1.0,20.0,1000.0,5.0,0.63641,0.0004019
0.2,1.0,20.0,1000.0,5.0,0.75398,0.00048228
0.2,1.0,20.0,1000.0,5.0,0.86366,0.00056266
0.2,1.0,20.0,1000.0,5.0,0.95016,0.00064305
0.2,1.0,20.0,1000.0,5.0,0.98419,0.00072343
0.2,1.0,20.0,200.0,5.0,0.072212,0.00022334
0.2,1.0,20.0,200.0,5.0,0.70273,0.0022334
0.2,1.0,20.0,200.0,5.0,0.76687,0.0024568
0.2,1.0,20.0,200.0,5.0,0.82887,0.0026801
0.2,1.0,20.0,200.0,5.0,0.88558,0.0029035
0.2,1.0,20.0,200.0,5.0,0.93324,0.0031268
0.2,1.0,20.0,200.0,5.0,0.96449,0.0033501
0.2,1.0,20.0,200.0,5.0,0.98295,0.0035735
0.2,1.0,20.0,200.0,5.0,0.99607,0.0037968
0.2,1.0,20.0,200.0,5.0,0.99785,0.0040202
0.2,1.0,20.0,200.0,5.0,0.99964,0.0042435
0.2,1.0,20.0,200.0,5.0,0.14442,0.00044669
0.2,1.0,20.0,200.0,5.0,1.0014,0.0044669
0.2,1.0,20.0,200.0,5.0,0.21652,0.00067003
0.2,1.0,20.0,200.0,5.0,0.28823,0.00089337
0.2,1.0,20.0,200.0,5.0,0.3595,0.0011167
0.2,1.0,20.0,200.0,5.0,0.43021,0.0013401
0.2,1.0,20.0,200.0,5.0,0.50009,0.0015634
0.2,1.0,20.0,200.0,5.0,0.56903,0.0017867
0.2,1.0,20.0,200.0,5.0,0.63664,0.0020101
0.2,1.0,20.0,300.0,5.0,0.097375,0.00020078
0.2,1.0,20.0,300.0,5.0,0.90994,0.0020078
0.2,1.0,20.0,300.0,5.0,0.9628,0.0022086
0.2,1.0,20.0,300.0,5.0,0.98393,0.0024094
0.2,1.0,20.0,300.0,5.0,0.99051,0.0026101
0.2,1.0,20.0,300.0,5.0,0.9971,0.0028109
0.2,1.0,20.0,300.0,5.0,1.0018,0.0030117
0.2,1.0,20.0,300.0,5.0,1.0049,0.0032125
0.2,1.0,20.0,300.0,5.0,1.0081,0.0034133
0.2,1.0,20.0,300.0,5.0,1.0111,0.003614
0.2,1.0,20.0,300.0,5.0,1.0137,0.0038148
0.2,1.0,20.0,300.0,5.0,0.1947,0.00040156
0.2,1.0,20.0,300.0,5.0,1.0163,0.0040156
0.2,1.0,20.0,300.0,5.0,0.29147,0.00060234
0.2,1.0,20.0,300.0,5.0,0.38743,0.00080312
0.2,1.0,20.0,300.0,5.0,0.48216,0.0010039
0.2,1.0,20.0,300.0,5.0,0.57519,0.0012047
0.2,1.0,20.0,300.0,5.0,0.66588,0.0014055
0.2,1.0,20.0,300.0,5.0,0.75348,0.0016062
0.2,1.0,20.0,300.0,5.0,0.83721,0.001807
0.2,1.0,20.0,500.0,5.0,0.10305,0.0001275
0.2,1.0,20.0,500.0,5.0,0.94425,0.001275
0.2,1.0,20.0,500.0,5.0,0.9856,0.0014024
0.2,1.0,20.0,500.0,5.0,0.9927,0.0015299
0.2,1.0,20.0,500.0,5.0,0.99665,0.0016574
0.2,1.0,20.0,500.0,5.0,1.0006,0.0017849
0.2,1.0,20.0,500.0,5.0,1.0039,0.0019124
0.2,1.0,20.0,500.0,5.0,1.0072,0.0020399
0.2,1.0,20.0,500.0,5.0,1.0105,0.0021674
0.2,1.0,20.0,500.0,5.0,1.0137,0.0022949
0.2,1.0,20.0,500.0,5.0,1.0167,0.0024224
0.2,1.0,20.0,500.0,5.0,0.20602,0.00025499
0.2,1.0,20.0,500.0,5.0,1.0193,0.0025499
0.2,1.0,20.0,500.0,5.0,0.30833,0.00038249
0.2,1.0,20.0,500.0,5.0,0.40965,0.00050998
0.2,1.0,20.0,500.0,5.0,0.50949,0.00063748
0.2,1.0,20.0,500.0,5.0,0.60722,0.00076497
0.2,1.0,20.0,500.0,5.0,0.70205,0.00089247
0.2,1.0,20.0,500.0,5.0,0.79313,0.00102
0.2,1.0,20.0,500.0,5.0,0.87729,0.0011475
0.2,1.0,20.0,700.0,5.0,0.074813,6.6111e-05
0.2,1.0,20.0,700.0,5.0,0.726,0.00066111
0.2,1.0,20.0,700.0,5.0,0.79179,0.00072722
0.2,1.0,20.0,700.0,5.0,0.85436,0.00079333
0.2,1.0,20.0,700.0,5.0,0.90919,0.00085945
0.2,1.0,20.0,700.0,5.0,0.95462,0.00092556
0.2,1.0,20.0,700.0,5.0,0.96818,0.00099167
0.2,1.0,20.0,700.0,5.0,0.98175,0.0010578
0.2,1.0,20.0,700.0,5.0,0.99531,0.0011239
0.2,1.0,20.0,700.0,5.0,0.99874,0.00119
0.2,1.0,20.0,700.0,5.0,1.0003,0.0012561
0.2,1.0,20.0,700.0,5.0,0.14963,0.00013222
0.2,1.0,20.0,700.0,5.0,1.0018,0.0013222
0.2,1.0,20.0,700.0,5.0,0.22427,0.00019833
0.2,1.0,20.0,700.0,5.0,0.29852,0.00026444
0.2,1.0,20.0,700.0,5.0,0.37231,0.00033056
0.2,1.0,20.0,700.0,5.0,0.44535,0.00039667
0.2,1.0,20.0,700.0,5.0,0.51756,0.00046278
0.2,1.0,20.0,700.0,5.0,0.58865,0.00052889
0.2,1.0,20.0,700.0,5.0,0.65819,0.000595
0.2,1.0,3.0,100.0,5.0,0.10521,0.00065079
0.2,1.0,3.0,100.0,5.0,0.97953,0.0065079
0.2,1.0,3.0,100.0,5.0,1.0112,0.0071587
0.2,1.0,3.0,100.0,5.0,1.0382,0.0078095
0.2,1.0,3.0,100.0,5.0,1.0652,0.0084603
0.2,1.0,3.0,100.0,5.0,1.0914,0.0091111
0.2,1.0,3.0,100.0,5.0,1.1164,0.0097618
0.2,1.0,3.0,100.0,5.0,1.1407,0.010413
0.2,1.0,3.0,100.0,5.0,1.1638,0.011063
0.2,1.0,3.0,100.0,5.0,1.1864,0.011714
0.2,1.0,3.0,100.0,5.0,1.2077,0.012365
0.2,1.0,3.0,100.0,5.0,0.21035,0.0013016
0.2,1.0,3.0,100.0,5.0,1.2276,0.013016
0.2,1.0,3.0,100.0,5.0,0.31512,0.0019524
0.2,1.0,3.0,100.0,5.0,0.41927,0.0026032
0.2,1.0,3.0,100.0,5.0,0.52245,0.0032539
0.2,1.0,3.0,100.0,5.0,0.62426,0.0039047
0.2,1.0,3.0,100.0,5.0,0.72383,0.0045555
0.2,1.0,3.0,100.0,5.0,0.82019,0.0052063
0.2,1.0,3.0,100.0,5.0,0.90955,0.0058571
0.2,1.0,3.0,1000.0,5.0,0.33293,0.00020647
0.2,1.0,3.0,1000.0,5.0,1.436,0.0020647
0.2,1.0,3.0,1000.0,5.0,1.4798,0.0022712
0.2,1.0,3.0,1000.0,5.0,1.5239,0.0024776
0.2,1.0,3.0,1000.0,5.0,1.5669,0.0026841
0.2,1.0,3.0,1000.0,5.0,1.6055,0.0028906
0.2,1.0,3.0,1000.0,5.0,1.6427,0.003097
0.2,1.0,3.0,1000.0,5.0,1.6795,0.0033035
0.2,1.0,3.0,1000.0,5.0,1.7141,0.00351
0.2,1.0,3.0,1000.0,5.0,1.7465,0.0037164
0.2,1.0,3.0,1000.0,5.0,1.7789,0.0039229
0.2,1.0,3.0,1000.0,5.0,0.65759,0.00041294
0.2,1.0,3.0,1000.0,5.0,1.8106,0.0041294
0.2,1.0,3.0,1000.0,5.0,0.93462,0.00061941
0.2,1.0,3.0,1000.0,5.0,1.0456,0.00082587
0.2,1.0,3.0,1000.0,5.0,1.1249,0.0010323
0.2,1.0,3.0,1000.0,5.0,1.2046,0.0012388
0.2,1.0,3.0,1000.0,5.0,1.2718,0.0014453
0.2,1.0,3.0,1000.0,5.0,1.3271,0.0016517
0.2,1.0,3.0,1000.0,5.0,1.3828,0.0018582
0.2,1.0,3.0,200.0,5.0,0.15066,0.00046598
0.2,1.0,3.0,200.0,5.0,1.0996,0.0046598
0.2,1.0,3.0,200.0,5.0,1.1347,0.0051258
0.2,1.0,3.0,200.0,5.0,1.1686,0.0055918
0.2,1.0,3.0,200.0,5.0,1.2003,0.0060578
0.2,1.0,3.0,200.0,5.0,1.2305,0.0065238
0.2,1.0,3.0,200.0,5.0,1.2594,0.0069898
0.2,1.0,3.0,200.0,5.0,1.287,0.0074558
0.2,1.0,3.0,200.0,5.0,1.3133,0.0079217
0.2,1.0,3.0,200.0,5.0,1.3387,0.0083877
0.2,1.0,3.0,200.0,5.0,1.3627,0.0088537
0.2,1.0,3.0,200.0,5.0,0.30089,0.00093197
0.2,1.0,3.0,200.0,5.0,1.3847,0.0093197
0.2,1.0,3.0,200.0,5.0,0.44996,0.001398
0.2,1.0,3.0,200.0,5.0,0.59667,0.0018639
0.2,1.0,3.0,200.0,5.0,0.73935,0.0023299
0.2,1.0,3.0,200.0,5.0,0.87459,0.0027959
0.2,1.0,3.0,200.0,5.0,0.97992,0.0032619
0.2,1.0,3.0,200.0,5.0,1.0229,0.0037279
0.2,1.0,3.0,200.0,5.0,1.0621,0.0041939
0.2,1.0,3.0,300.0,5.0,0.18224,0.00037586
0.2,1.0,3.0,300.0,5.0,1.1715,0.0037586
0.2,1.0,3.0,300.0,5.0,1.2096,0.0041345
0.2,1.0,3.0,300.0,5.0,1.2456,0.0045103
0.2,1.0,3.0,300.0,5.0,1.2797,0.0048862
0.2,1.0,3.0,300.0,5.0,1.3118,0.005262
0.2,1.0,3.0,300.0,5.0,1.3427,0.0056379
0.2,1.0,3.0,300.0,5.0,1.3719,0.0060138
0.2,1.0,3.0,300.0,5.0,1.4002,0.0063896
0.2,1.0,3.0,300.0,5.0,1.4271,0.0067655
