x0,x1,x2,x3,x4,x5,y
0.4,0.8,3.0,1000.0,5.0,1.5293,0.006672
0.4,0.8,3.0,1000.0,5.0,1.5613,0.007089
0.4,0.8,3.0,1000.0,5.0,1.5903,0.007506
0.4,0.8,3.0,1000.0,5.0,1.619,0.007923
0.4,0.8,3.0,1000.0,5.0,0.55024,0.000834
0.4,0.8,3.0,1000.0,5.0,1.6479,0.00834
0.4,0.8,3.0,1000.0,5.0,0.80017,0.001251
0.4,0.8,3.0,1000.0,5.0,0.94686,0.001668
0.4,0.8,3.0,1000.0,5.0,1.0237,0.002085
0.2,0.4,4.0,1000.0,5.0,0.2474,0.00022619
0.2,0.4,4.0,1000.0,5.0,1.194,0.0022619
0.2,0.4,4.0,1000.0,5.0,1.2223,0.0024881
0.2,0.4,4.0,1000.0,5.0,1.2507,0.0027143
0.4,0.8,3.0,1000.0,5.0,1.0871,0.002502
0.4,0.8,3.0,1000.0,5.0,1.1514,0.002919
0.4,0.8,3.0,1000.0,5.0,1.2111,0.003336
0.4,0.8,3.0,1000.0,5.0,1.2586,0.003753
0.2,0.4,4.0,1000.0,5.0,1.3044,0.0031667
0.2,0.4,4.0,1000.0,5.0,1.3258,0.0033929
0.2,0.4,4.0,1000.0,5.0,1.3478,0.0036191
0.2,0.4,4.0,1000.0,5.0,1.3696,0.0038453
0.2,0.4,4.0,1000.0,5.0,1.3908,0.0040715
0.2,0.4,4.0,1000.0,5.0,1.4101,0.0042976
0.2,0.4,4.0,1000.0,5.0,1.4279,0.0045238
0.2,0.4,4.0,1000.0,5.0,0.7259,0.00067858
0.2,0.4,4.0,1000.0,5.0,0.91559,0.00090477
0.2,0.4,4.0,1000.0,5.0,0.99883,0.001131
0.2,0.4,4.0,1000.0,5.0,1.0388,0.0013572
0.2,0.4,4.0,1000.0,5.0,1.0815,0.0015833
0.2,0.4,4.0,1000.0,5.0,1.1237,0.0018095
0.2,0.4,4.0,1000.0,5.0,1.163,0.0020357
0.2,0.6,20.0,1000.0,5.0,0.98379,0.00098337
0.4,0.6,20.0,1000.0,6.667,0.70005,0.0012778
0.2,0.6,20.0,1000.0,5.0,0.99097,0.0010728
0.4,0.6,20.0,1000.0,6.667,0.83448,0.0015973
0.4,1.0,6.0,1000.0,5.0,1.1557,0.004593
0.8,0.2,3.0,100.0,40.0,0.095554,0.011286
0.2,0.6,20.0,1000.0,5.0,0.99768,0.0011622
0.8,0.2,3.0,100.0,40.0,0.8358,0.12414
0.8,0.2,3.0,100.0,40.0,0.87863,0.13543
0.8,0.2,3.0,100.0,40.0,0.91523,0.14671
0.8,0.2,3.0,100.0,40.0,0.94189,0.158
0.8,0.2,3.0,100.0,40.0,0.96446,0.16929
0.8,0.2,3.0,100.0,40.0,0.9802,0.18057
0.8,0.2,3.0,100.0,40.0,0.99558,0.19186
0.8,0.2,3.0,100.0,40.0,1.0087,0.20314
0.8,0.2,3.0,100.0,40.0,1.0222,0.21443
0.8,0.2,3.0,100.0,40.0,0.18973,0.022571
0.8,0.2,3.0,100.0,40.0,1.0363,0.22571
0.8,0.2,3.0,100.0,40.0,0.2812,0.033857
0.8,0.2,3.0,100.0,40.0,0.3681,0.045143
0.8,0.2,3.0,100.0,40.0,0.45074,0.056429
0.8,0.2,3.0,100.0,40.0,0.52848,0.067714
0.8,0.2,3.0,100.0,40.0,0.6009,0.079
0.8,0.2,3.0,100.0,40.0,0.66808,0.090286
0.8,0.2,3.0,100.0,40.0,0.72987,0.10157
0.4,1.0,6.0,1000.0,5.0,0.62549,0.00083509
0.2,0.4,10.0,1000.0,5.0,0.14198,0.00012963
0.2,0.4,10.0,1000.0,5.0,0.9863,0.0012963
0.6,0.8,20.0,1000.0,7.5,0.98056,0.0088086
0.2,0.4,10.0,1000.0,5.0,1.0017,0.001426
0.6,0.8,20.0,1000.0,7.5,0.98302,0.0093267
0.4,0.8,4.0,1000.0,5.0,0.29026,0.00043574
0.4,0.8,4.0,1000.0,5.0,1.208,0.0043574
0.4,0.8,4.0,1000.0,5.0,1.2387,0.0047932
0.4,0.8,4.0,1000.0,5.0,1.2685,0.0052289
0.4,0.8,4.0,1000.0,5.0,1.2951,0.0056647
0.4,0.8,4.0,1000.0,5.0,1.3182,0.0061004
0.4,0.8,4.0,1000.0,5.0,1.3409,0.0065362
0.4,0.8,4.0,1000.0,5.0,1.3639,0.0069719
0.4,0.8,4.0,1000.0,5.0,1.3856,0.0074077
0.4,0.8,4.0,1000.0,5.0,1.4054,0.0078434
0.4,0.8,4.0,1000.0,5.0,1.4239,0.0082791
0.4,0.8,4.0,1000.0,5.0,0.57327,0.00087149
0.4,0.8,4.0,1000.0,5.0,1.4427,0.0087149
0.4,0.8,4.0,1000.0,5.0,0.8246,0.0013072
0.4,0.8,4.0,1000.0,5.0,0.9457,0.001743
0.4,0.8,4.0,1000.0,5.0,1.0112,0.0021787
0.4,0.8,4.0,1000.0,5.0,1.0537,0.0026145
0.4,0.8,4.0,1000.0,5.0,1.1006,0.0030502
0.4,0.8,4.0,1000.0,5.0,1.144,0.003486
0.4,0.8,4.0,1000.0,5.0,1.1786,0.0039217
0.2,0.4,6.0,1000.0,5.0,1.1604,0.002898
0.2,0.4,6.0,1000.0,5.0,1.1764,0.0031209
0.2,0.4,6.0,1000.0,5.0,1.191,0.0033438
0.2,0.4,6.0,1000.0,5.0,1.2034,0.0035668
0.2,0.4,6.0,1000.0,5.0,1.2157,0.0037897
0.2,0.4,6.0,1000.0,5.0,1.228,0.0040126
0.2,0.4,6.0,1000.0,5.0,1.2399,0.0042355
0.2,0.4,6.0,1000.0,5.0,1.1439,0.0026751
0.2,0.4,6.0,1000.0,5.0,1.2513,0.0044585
0.2,0.4,6.0,1000.0,5.0,0.7135,0.00066877
0.2,0.4,6.0,1000.0,5.0,0.908,0.00089169
0.2,0.4,6.0,1000.0,5.0,0.96709,0.0011146
0.2,0.4,6.0,1000.0,5.0,1.0116,0.0013375
0.2,0.4,6.0,1000.0,5.0,1.037,0.0015605
0.2,0.4,6.0,1000.0,5.0,1.0631,0.0017834
0.2,0.4,6.0,1000.0,5.0,1.0883,0.0020063
0.2,0.4,6.0,1000.0,5.0,0.48326,0.00044585
0.4,0.6,6.0,1000.0,6.667,0.28207,0.00049536
0.4,0.6,20.0,1000.0,6.667,0.97196,0.0028751
0.6,0.8,20.0,1000.0,7.5,0.9326,0.0036271
0.4,0.6,6.0,1000.0,6.667,1.0999,0.0049536
0.6,0.8,20.0,1000.0,7.5,0.91205,0.0031089
0.2,0.4,10.0,1000.0,5.0,0.28307,0.00025927
0.6,0.8,20.0,1000.0,7.5,0.94314,0.0041452
0.4,0.6,6.0,1000.0,6.667,1.1166,0.005449
0.6,0.8,20.0,1000.0,7.5,0.94987,0.0046634
0.4,0.6,6.0,1000.0,6.667,1.1318,0.0059443
0.2,0.4,10.0,1000.0,5.0,0.42221,0.0003889
0.4,0.6,6.0,1000.0,6.667,1.2022,0.0084211
0.6,1.0,10.0,1000.0,6.0,0.39459,0.00084689
0.4,0.6,6.0,1000.0,6.667,1.2137,0.0089165
0.8,0.2,4.0,100.0,40.0,0.094758,0.011193
0.8,0.2,4.0,100.0,40.0,0.7612,0.11193
0.4,0.6,6.0,1000.0,6.667,1.2253,0.0094119
0.8,0.2,4.0,100.0,40.0,0.84945,0.13432
0.8,0.2,4.0,100.0,40.0,0.88484,0.14551
0.8,0.2,4.0,100.0,40.0,0.91115,0.1567
0.8,0.2,4.0,100.0,40.0,0.93562,0.1679
0.4,0.6,6.0,1000.0,6.667,0.55574,0.00099072
0.8,0.2,4.0,100.0,40.0,0.96272,0.19028
0.8,0.2,4.0,100.0,40.0,0.97395,0.20148
0.8,0.2,4.0,100.0,40.0,0.98353,0.21267
0.8,0.2,4.0,100.0,40.0,0.18786,0.022386
0.4,0.6,6.0,1000.0,6.667,1.2364,0.0099072
0.8,0.2,4.0,100.0,40.0,0.9931,0.22386
0.8,0.2,4.0,100.0,40.0,0.94917,0.17909
0.8,0.2,4.0,100.0,40.0,0.27774,0.033579
0.8,0.2,4.0,100.0,40.0,0.36291,0.044773
0.4,0.6,6.0,1000.0,6.667,0.79776,0.0014861
0.8,0.2,4.0,100.0,40.0,0.4427,0.055966
0.8,0.2,4.0,100.0,40.0,0.70847,0.10074
0.8,0.2,4.0,100.0,40.0,0.65032,0.089545
0.8,0.2,4.0,100.0,40.0,0.51762,0.067159
0.4,0.6,6.0,1000.0,6.667,0.93017,0.0019814
0.8,0.2,4.0,100.0,40.0,0.58691,0.078352
0.4,0.6,6.0,1000.0,6.667,0.98287,0.0024768
0.4,0.6,6.0,1000.0,6.667,1.0041,0.0029722
0.4,0.8,6.0,1000.0,5.0,0.30435,0.00045751
0.4,0.8,6.0,1000.0,5.0,1.1193,0.0045751
0.4,0.8,6.0,1000.0,5.0,1.1365,0.0050326
0.4,0.8,6.0,1000.0,5.0,1.1545,0.0054901
0.4,0.8,6.0,1000.0,5.0,1.1714,0.0059476
0.4,0.8,6.0,1000.0,5.0,1.1864,0.0064051
0.4,0.8,6.0,1000.0,5.0,1.1997,0.0068627
0.4,0.8,6.0,1000.0,5.0,1.2126,0.0073202
0.4,0.8,6.0,1000.0,5.0,1.2255,0.0077777
0.4,0.8,6.0,1000.0,5.0,1.2378,0.0082352
0.4,0.8,6.0,1000.0,5.0,1.249,0.0086927
0.4,0.8,6.0,1000.0,5.0,0.59842,0.00091502
0.4,0.8,6.0,1000.0,5.0,1.2596,0.0091502
0.4,0.8,6.0,1000.0,5.0,0.84603,0.0013725
0.4,0.8,6.0,1000.0,5.0,0.96304,0.00183
0.4,0.8,6.0,1000.0,5.0,0.99255,0.0022876
0.4,0.8,6.0,1000.0,5.0,1.0199,0.0027451
0.4,0.8,6.0,1000.0,5.0,1.049,0.0032026
0.4,0.8,6.0,1000.0,5.0,1.0771,0.0036601
0.4,0.8,6.0,1000.0,5.0,1.1005,0.0041176
0.2,0.6,10.0,1000.0,5.0,1.0751,0.0021967
0.2,0.6,10.0,1000.0,5.0,1.083,0.0023657
0.2,0.6,10.0,1000.0,5.0,1.0909,0.0025347
0.2,0.6,10.0,1000.0,5.0,1.0987,0.0027036
0.2,0.6,10.0,1000.0,5.0,1.1063,0.0028726
0.2,0.6,10.0,1000.0,5.0,1.1128,0.0030416
0.2,0.6,10.0,1000.0,5.0,1.1185,0.0032106
0.2,0.6,10.0,1000.0,5.0,1.067,0.0020277
0.2,0.6,10.0,1000.0,5.0,1.1243,0.0033796
0.2,0.6,10.0,1000.0,5.0,0.62737,0.00050693
0.2,0.6,10.0,1000.0,5.0,0.81905,0.00067591
0.2,0.6,10.0,1000.0,5.0,0.92929,0.00084489
0.2,0.6,10.0,1000.0,5.0,0.99662,0.0010139
0.2,0.6,10.0,1000.0,5.0,1.0064,0.0011828
0.2,0.6,10.0,1000.0,5.0,1.0186,0.0013518
0.2,0.6,10.0,1000.0,5.0,1.0318,0.0015208
0.2,0.6,10.0,1000.0,5.0,0.4224,0.00033796
0.4,1.0,20.0,1000.0,5.0,0.14337,0.00018699
0.8,0.2,6.0,100.0,40.0,0.085636,0.010116
0.8,0.2,6.0,100.0,40.0,0.69335,0.10116
0.8,0.2,6.0,100.0,40.0,0.73824,0.11128
0.8,0.2,6.0,100.0,40.0,0.7791,0.12139
0.8,0.2,6.0,100.0,40.0,0.81444,0.13151
0.8,0.2,6.0,100.0,40.0,0.84524,0.14163
0.8,0.2,6.0,100.0,40.0,0.87333,0.15174
0.8,0.2,6.0,100.0,40.0,0.89307,0.16186
0.8,0.2,6.0,100.0,40.0,0.91282,0.17197
0.8,0.2,6.0,100.0,40.0,0.92395,0.18209
0.8,0.2,6.0,100.0,40.0,0.93423,0.19221
0.8,0.2,6.0,100.0,40.0,0.16986,0.020232
0.8,0.2,6.0,100.0,40.0,0.94451,0.20232
0.8,0.2,6.0,100.0,40.0,0.25137,0.030348
0.8,0.2,6.0,100.0,40.0,0.32856,0.040464
0.8,0.2,6.0,100.0,40.0,0.40116,0.05058
0.8,0.2,6.0,100.0,40.0,0.46886,0.060697
0.8,0.2,6.0,100.0,40.0,0.53217,0.070813
0.8,0.2,6.0,100.0,40.0,0.59067,0.080929
0.8,0.2,6.0,100.0,40.0,0.6442,0.091045
0.8,1.0,20.0,1000.0,8.0,0.16346,0.00050747
0.8,1.0,20.0,1000.0,8.0,0.94775,0.0091344
0.8,1.0,20.0,1000.0,8.0,0.95044,0.0096419
0.8,1.0,20.0,1000.0,8.0,0.9449,0.008627
0.8,1.0,20.0,1000.0,8.0,0.953,0.010149
0.8,1.0,20.0,1000.0,8.0,0.94174,0.0081195
0.8,1.0,20.0,1000.0,8.0,0.93829,0.007612
0.8,1.0,20.0,1000.0,8.0,0.32431,0.0010149
0.8,1.0,20.0,1000.0,8.0,0.80985,0.0030448
0.8,1.0,20.0,1000.0,8.0,0.86259,0.0035523
0.8,1.0,20.0,1000.0,8.0,0.89268,0.0040597
0.8,1.0,20.0,1000.0,8.0,0.90812,0.0045672
0.4,1.0,20.0,1000.0,5.0,0.562,0.00074797
0.8,1.0,20.0,1000.0,8.0,0.7279,0.0025373
0.8,1.0,20.0,1000.0,8.0,0.47804,0.0015224
0.8,1.0,20.0,1000.0,8.0,0.6156,0.0020299
0.4,1.0,10.0,1000.0,5.0,0.21456,0.00028013
0.4,1.0,10.0,1000.0,5.0,1.0145,0.0028013
0.4,1.0,10.0,1000.0,5.0,1.0256,0.0030815
0.4,1.0,10.0,1000.0,5.0,1.0365,0.0033616
0.4,1.0,10.0,1000.0,5.0,1.0464,0.0036417
0.4,1.0,10.0,1000.0,5.0,1.0549,0.0039219
0.4,1.0,10.0,1000.0,5.0,1.0621,0.004202
0.4,1.0,10.0,1000.0,5.0,1.0686,0.0044821
0.4,1.0,10.0,1000.0,5.0,1.0747,0.0047623
0.4,1.0,10.0,1000.0,5.0,1.081,0.0050424
0.4,1.0,10.0,1000.0,5.0,1.0874,0.0053225
0.4,1.0,10.0,1000.0,5.0,0.42595,0.00056027
0.4,1.0,10.0,1000.0,5.0,1.0936,0.0056027
0.4,1.0,10.0,1000.0,5.0,0.62792,0.0008404
0.4,1.0,10.0,1000.0,5.0,0.80774,0.0011205
0.4,1.0,10.0,1000.0,5.0,0.93199,0.0014007
0.4,1.0,10.0,1000.0,5.0,0.9643,0.0016808
0.4,1.0,10.0,1000.0,5.0,0.98786,0.0019609
0.4,1.0,10.0,1000.0,5.0,0.99637,0.0022411
0.4,1.0,10.0,1000.0,5.0,1.0048,0.0025212
0.2,0.4,10.0,1000.0,5.0,1.0103,0.0015556
0.4,1.0,20.0,1000.0,5.0,0.96718,0.0016829
0.4,1.0,20.0,1000.0,5.0,0.9446,0.0014959
0.2,0.6,20.0,1000.0,5.0,1.0053,0.0014304
0.2,0.6,20.0,1000.0,5.0,1.0086,0.0015198
0.2,0.6,20.0,1000.0,5.0,1.0119,0.0016092
0.2,0.6,20.0,1000.0,5.0,1.0151,0.0016986
0.2,0.6,20.0,1000.0,5.0,1.0022,0.001341
0.2,0.6,20.0,1000.0,5.0,1.0183,0.0017879
0.2,0.6,20.0,1000.0,5.0,0.99989,0.0012516
0.2,0.6,20.0,1000.0,5.0,0.22478,0.00017879
0.2,0.6,20.0,1000.0,5.0,0.33617,0.00026819
0.2,0.6,20.0,1000.0,5.0,0.44636,0.00035759
0.2,0.6,20.0,1000.0,5.0,0.76387,0.00062578
0.2,0.6,20.0,1000.0,5.0,0.8597,0.00071518
0.2,0.6,20.0,1000.0,5.0,0.93368,0.00080458
0.2,0.6,20.0,1000.0,5.0,0.66105,0.00053638
0.2,0.6,20.0,1000.0,5.0,0.55486,0.00044699
0.2,0.4,10.0,1000.0,5.0,1.0188,0.0016853
0.6,0.8,20.0,1000.0,7.5,0.75532,0.0020726
0.6,0.8,20.0,1000.0,7.5,0.40909,0.0010363
0.4,0.6,20.0,1000.0,6.667,0.96442,0.0025557
0.2,0.4,10.0,1000.0,5.0,1.0273,0.0018149
0.4,0.6,20.0,1000.0,6.667,0.99955,0.0054308
0.6,0.8,20.0,1000.0,7.5,0.98753,0.010363
0.4,0.6,20.0,1000.0,6.667,1.0019,0.0057502
0.4,0.6,20.0,1000.0,6.667,1.0041,0.0060697
0.4,0.6,20.0,1000.0,6.667,0.36241,0.00063891
0.2,0.4,10.0,1000.0,5.0,1.0356,0.0019445
0.4,0.6,20.0,1000.0,6.667,1.0064,0.0063891
0.6,1.0,10.0,1000.0,6.0,0.9927,0.0050813
0.8,1.0,3.0,1000.0,8.0,0.21075,0.00065453
0.8,1.0,3.0,1000.0,8.0,1.1118,0.0065453
0.8,1.0,3.0,1000.0,8.0,1.1512,0.0071998
0.8,1.0,3.0,1000.0,8.0,1.1875,0.0078544
0.8,1.0,3.0,1000.0,8.0,1.2196,0.0085089
0.8,1.0,3.0,1000.0,8.0,1.2484,0.0091634
0.8,1.0,3.0,1000.0,8.0,1.2751,0.0098179
0.8,1.0,3.0,1000.0,8.0,1.3026,0.010472
0.8,1.0,3.0,1000.0,8.0,1.3302,0.011127
0.8,1.0,3.0,1000.0,8.0,1.357,0.011782
0.8,1.0,3.0,1000.0,8.0,1.3823,0.012436
0.8,1.0,3.0,1000.0,8.0,0.41758,0.0013091
0.8,1.0,3.0,1000.0,8.0,1.4059,0.013091
0.8,1.0,3.0,1000.0,8.0,0.61114,0.0019636
0.8,1.0,3.0,1000.0,8.0,0.77548,0.0026181
0.8,1.0,3.0,1000.0,8.0,0.88845,0.0032726
0.8,1.0,3.0,1000.0,8.0,0.95675,0.0039272
0.8,1.0,3.0,1000.0,8.0,0.996,0.0045817
0.8,1.0,3.0,1000.0,8.0,1.0302,0.0052362
0.2,0.4,6.0,1000.0,5.0,0.24384,0.00022292
0.8,1.0,3.0,1000.0,8.0,1.0707,0.0058908
0.8,0.2,3.0,100.0,40.0,0.78599,0.11286
0.4,0.6,20.0,1000.0,6.667,0.9534,0.0022362
0.4,0.6,20.0,1000.0,6.667,0.91725,0.0019167
0.2,0.4,6.0,1000.0,5.0,1.111,0.0022292
0.4,1.0,20.0,1000.0,5.0,0.97541,0.0018699
0.4,1.0,20.0,1000.0,5.0,0.98041,0.0020569
0.4,1.0,20.0,1000.0,5.0,0.98439,0.0022439
0.4,1.0,20.0,1000.0,5.0,0.98779,0.0024309
0.2,0.4,6.0,1000.0,5.0,1.1272,0.0024522
0.4,1.0,20.0,1000.0,5.0,0.99366,0.0028049
0.4,1.0,20.0,1000.0,5.0,0.99627,0.0029919
0.4,1.0,20.0,1000.0,5.0,0.99865,0.0031789
0.4,1.0,20.0,1000.0,5.0,1.0009,0.0033659
0.4,1.0,20.0,1000.0,5.0,1.0032,0.0035529
0.4,1.0,20.0,1000.0,5.0,0.9909,0.0026179
0.4,1.0,20.0,1000.0,5.0,1.0054,0.0037398
0.4,1.0,20.0,1000.0,5.0,0.2859,0.00037398
0.4,1.0,20.0,1000.0,5.0,0.42608,0.00056098
0.4,1.0,20.0,1000.0,5.0,0.6908,0.00093496
0.2,0.6,3.0,1000.0,5.0,0.28938,0.00023036
0.2,0.6,3.0,1000.0,5.0,1.3672,0.0023036
0.2,0.6,3.0,1000.0,5.0,1.4147,0.002534
0.2,0.6,3.0,1000.0,5.0,1.4558,0.0027644
0.2,0.6,3.0,1000.0,5.0,1.495,0.0029947
0.2,0.6,3.0,1000.0,5.0,1.5339,0.0032251
0.2,0.6,3.0,1000.0,5.0,1.5714,0.0034554
0.2,0.6,3.0,1000.0,5.0,1.6051,0.0036858
0.2,0.6,3.0,1000.0,5.0,1.6383,0.0039162
0.2,0.6,3.0,1000.0,5.0,1.6711,0.0041465
0.2,0.6,3.0,1000.0,5.0,1.7023,0.0043769
0.2,0.6,3.0,1000.0,5.0,0.57441,0.00046073
0.2,0.6,3.0,1000.0,5.0,1.7314,0.0046073
0.2,0.6,3.0,1000.0,5.0,0.84664,0.00069109
0.2,0.6,3.0,1000.0,5.0,0.99343,0.00092145
0.2,0.6,3.0,1000.0,5.0,1.0703,0.0011518
0.2,0.6,3.0,1000.0,5.0,1.1412,0.0013822
0.2,0.6,3.0,1000.0,5.0,1.2105,0.0016125
0.2,0.6,3.0,1000.0,5.0,1.2677,0.0018429
0.2,0.6,3.0,1000.0,5.0,1.3177,0.0020733
0.6,0.8,20.0,1000.0,7.5,0.85798,0.0025908
0.6,1.0,10.0,1000.0,6.0,0.91957,0.0025407
0.6,1.0,10.0,1000.0,6.0,0.9459,0.0029641
0.6,1.0,10.0,1000.0,6.0,0.95865,0.0033875
0.6,1.0,10.0,1000.0,6.0,0.96921,0.003811
0.8,1.0,4.0,1000.0,8.0,0.22742,0.00070702
0.8,1.0,4.0,1000.0,8.0,1.0616,0.0070702
0.8,1.0,4.0,1000.0,8.0,1.0896,0.0077772
0.8,1.0,4.0,1000.0,8.0,1.1157,0.0084842
0.8,1.0,4.0,1000.0,8.0,1.139,0.0091912
0.8,1.0,4.0,1000.0,8.0,1.1598,0.0098982
0.8,1.0,4.0,1000.0,8.0,1.179,0.010605
0.8,1.0,4.0,1000.0,8.0,1.1971,0.011312
0.8,1.0,4.0,1000.0,8.0,1.215,0.012019
0.8,1.0,4.0,1000.0,8.0,1.2331,0.012726
0.8,1.0,4.0,1000.0,8.0,1.2505,0.013433
0.8,1.0,4.0,1000.0,8.0,0.44918,0.001414
0.8,1.0,4.0,1000.0,8.0,1.2668,0.01414
0.8,1.0,4.0,1000.0,8.0,0.6499,0.0021211
0.8,1.0,4.0,1000.0,8.0,0.80775,0.0028281
0.8,1.0,4.0,1000.0,8.0,0.90608,0.0035351
0.8,1.0,4.0,1000.0,8.0,0.95292,0.0042421
0.8,1.0,4.0,1000.0,8.0,0.98309,0.0049491
0.8,1.0,4.0,1000.0,8.0,1.0084,0.0056561
0.8,1.0,4.0,1000.0,8.0,1.0334,0.0063632
0.4,1.0,3.0,1000.0,5.0,0.3088,0.00040371
0.4,1.0,3.0,1000.0,5.0,1.3588,0.0040371
0.4,1.0,3.0,1000.0,5.0,1.4055,0.0044408
0.4,1.0,3.0,1000.0,5.0,1.4454,0.0048445
0.4,1.0,3.0,1000.0,5.0,1.484,0.0052483
0.4,1.0,3.0,1000.0,5.0,1.5226,0.005652
0.4,1.0,3.0,1000.0,5.0,1.5592,0.0060557
0.4,1.0,3.0,1000.0,5.0,1.5919,0.0064594
0.4,1.0,3.0,1000.0,5.0,1.6242,0.0068631
0.4,1.0,3.0,1000.0,5.0,1.6564,0.0072668
0.4,1.0,3.0,1000.0,5.0,1.6871,0.0076705
0.4,1.0,3.0,1000.0,5.0,0.60905,0.00080742
0.4,1.0,3.0,1000.0,5.0,1.7153,0.0080742
0.4,1.0,3.0,1000.0,5.0,0.86563,0.0012111
0.4,1.0,3.0,1000.0,5.0,1.0008,0.0016148
0.4,1.0,3.0,1000.0,5.0,1.0656,0.0020186
0.4,1.0,3.0,1000.0,5.0,1.1377,0.0024223
0.4,1.0,3.0,1000.0,5.0,1.2059,0.002826
0.4,1.0,3.0,1000.0,5.0,1.2604,0.0032297
0.4,1.0,3.0,1000.0,5.0,1.3094,0.0036334
0.2,0.6,4.0,1000.0,5.0,1.3077,0.0027057
0.2,0.6,4.0,1000.0,5.0,1.3314,0.0029138
0.2,0.6,4.0,1000.0,5.0,1.3546,0.003122
0.2,0.6,4.0,1000.0,5.0,1.3777,0.0033301
0.2,0.6,4.0,1000.0,5.0,1.4,0.0035382
0.2,0.6,4.0,1000.0,5.0,1.4198,0.0037464
0.2,0.6,4.0,1000.0,5.0,1.4391,0.0039545
0.2,0.6,4.0,1000.0,5.0,1.2505,0.0022894
0.2,0.6,4.0,1000.0,5.0,1.4583,0.0041626
0.2,0.6,4.0,1000.0,5.0,0.76821,0.00062439
0.2,0.6,4.0,1000.0,5.0,0.94101,0.00083252
0.2,0.6,4.0,1000.0,5.0,1.0181,0.0010407
0.2,0.6,4.0,1000.0,5.0,1.0629,0.0012488
0.2,0.6,4.0,1000.0,5.0,1.1085,0.0014569
0.2,0.6,4.0,1000.0,5.0,0.51938,0.00041626
0.2,0.6,4.0,1000.0,5.0,1.1901,0.0018732
0.2,0.6,4.0,1000.0,5.0,1.1529,0.001665
0.8,1.0,20.0,1000.0,8.0,0.92104,0.0055821
0.2,0.8,10.0,1000.0,5.0,0.11601,8.094e-05
0.8,1.0,20.0,1000.0,8.0,0.92601,0.0060896
0.8,1.0,20.0,1000.0,8.0,0.93053,0.0065971
0.6,0.8,20.0,1000.0,7.5,0.59816,0.0015545
0.8,1.0,20.0,1000.0,8.0,0.93458,0.0071046
0.2,0.4,20.0,1000.0,5.0,0.11726,0.00010702
0.2,0.4,20.0,1000.0,5.0,0.96892,0.0010702
0.4,1.0,4.0,1000.0,5.0,0.30805,0.00040276
0.4,1.0,4.0,1000.0,5.0,1.2354,0.0040276
0.4,1.0,4.0,1000.0,5.0,1.2676,0.0044303
0.4,1.0,4.0,1000.0,5.0,1.2972,0.0048331
0.4,1.0,4.0,1000.0,5.0,1.3218,0.0052358
0.4,1.0,4.0,1000.0,5.0,1.3465,0.0056386
0.4,1.0,4.0,1000.0,5.0,1.3711,0.0060414
0.4,1.0,4.0,1000.0,5.0,1.3944,0.0064441
0.4,1.0,4.0,1000.0,5.0,1.4148,0.0068469
0.4,1.0,4.0,1000.0,5.0,1.4349,0.0072496
0.4,1.0,4.0,1000.0,5.0,1.4551,0.0076524
0.4,1.0,4.0,1000.0,5.0,0.60655,0.00080551
0.4,1.0,4.0,1000.0,5.0,1.4746,0.0080551
0.4,1.0,4.0,1000.0,5.0,0.85846,0.0012083
0.4,1.0,4.0,1000.0,5.0,0.98007,0.001611
0.4,1.0,4.0,1000.0,5.0,1.0289,0.0020138
0.4,1.0,4.0,1000.0,5.0,1.0793,0.0024165
0.4,1.0,4.0,1000.0,5.0,1.1281,0.0028193
0.4,1.0,4.0,1000.0,5.0,1.1709,0.0032221
0.4,1.0,4.0,1000.0,5.0,1.2023,0.0036248
0.2,0.6,6.0,1000.0,5.0,1.1768,0.0026017
0.2,0.6,6.0,1000.0,5.0,1.193,0.0028018
0.2,0.6,6.0,1000.0,5.0,1.206,0.0030019
0.2,0.6,6.0,1000.0,5.0,1.219,0.0032021
0.2,0.6,6.0,1000.0,5.0,1.2319,0.0034022
0.2,0.6,6.0,1000.0,5.0,1.2445,0.0036023
0.2,0.6,6.0,1000.0,5.0,1.2561,0.0038025
0.2,0.6,6.0,1000.0,5.0,1.1597,0.0024016
0.2,0.6,6.0,1000.0,5.0,1.2665,0.0040026
0.2,0.6,6.0,1000.0,5.0,0.73783,0.00060039
0.2,0.6,6.0,1000.0,5.0,0.93229,0.00080052
0.2,0.6,6.0,1000.0,5.0,0.99447,0.0010006
0.2,0.6,6.0,1000.0,5.0,1.0247,0.0012008
0.2,0.6,6.0,1000.0,5.0,1.0521,0.0014009
0.2,0.6,6.0,1000.0,5.0,1.0794,0.001601
0.2,0.6,6.0,1000.0,5.0,1.105,0.0018012
0.2,0.6,6.0,1000.0,5.0,0.49918,0.00040026
0.2,0.4,20.0,1000.0,5.0,1.0039,0.0018193
0.4,0.8,10.0,1000.0,5.0,0.15826,0.00023714
0.8,1.0,20.0,1000.0,8.0,0.91555,0.0050747
0.4,0.8,10.0,1000.0,5.0,0.98433,0.0023714
0.2,0.8,20.0,1000.0,5.0,0.76552,0.00055113
0.4,0.8,10.0,1000.0,5.0,0.99181,0.0026085
0.4,0.8,10.0,1000.0,5.0,0.99786,0.0028456
0.2,0.4,20.0,1000.0,5.0,0.46346,0.00042806
0.4,0.8,10.0,1000.0,5.0,1.0319,0.0040313
0.6,0.8,20.0,1000.0,7.5,0.96449,0.0062178
0.4,0.8,10.0,1000.0,5.0,1.039,0.0042685
0.4,0.8,10.0,1000.0,5.0,1.0454,0.0045056
